"Name","Type","Uri","Path","Depth","Contained"
"members","teamworkTagMember","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/joinedTeams/{id}/tags/{id}/members","/deviceManagement/comanagedDevices/{id}/users/{id}/joinedTeams/{id}/tags/{id}/members","4","True"
"permissionGrants","resourceSpecificPermissionGrant","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/permissionGrants","/deviceManagement/comanagedDevices/{id}/users/{id}/permissionGrants","2","True"
"comanagementEligibleDevices","comanagementEligibleDevice","/beta/deviceManagement/comanagementEligibleDevices","/deviceManagement/comanagementEligibleDevices","0","True"
"dataSharingConsents","dataSharingConsent","/beta/deviceManagement/dataSharingConsents","/deviceManagement/dataSharingConsents","0","True"
"detectedApps","detectedApp","/beta/deviceManagement/detectedApps","/deviceManagement/detectedApps","0","True"
"managedDevices","managedDevice","/beta/deviceManagement/detectedApps/{id}/managedDevices","/deviceManagement/detectedApps/{id}/managedDevices","1","False"
"assignmentFilterEvaluationStatusDetails","assignmentFilterEvaluationStatusDetails","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/assignmentFilterEvaluationStatusDetails","/deviceManagement/detectedApps/{id}/managedDevices/{id}/assignmentFilterEvaluationStatusDetails","2","True"
"deviceCompliancePolicyStates","deviceCompliancePolicyState","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/deviceCompliancePolicyStates","/deviceManagement/detectedApps/{id}/managedDevices/{id}/deviceCompliancePolicyStates","2","True"
"deviceConfigurationStates","deviceConfigurationState","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/deviceConfigurationStates","/deviceManagement/detectedApps/{id}/managedDevices/{id}/deviceConfigurationStates","2","True"
"managedDeviceMobileAppConfigurationStates","managedDeviceMobileAppConfigurationState","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/managedDeviceMobileAppConfigurationStates","/deviceManagement/detectedApps/{id}/managedDevices/{id}/managedDeviceMobileAppConfigurationStates","2","True"
"securityBaselineStates","securityBaselineState","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/securityBaselineStates","/deviceManagement/detectedApps/{id}/managedDevices/{id}/securityBaselineStates","2","True"
"settingStates","securityBaselineSettingState","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/securityBaselineStates/{id}/settingStates","/deviceManagement/detectedApps/{id}/managedDevices/{id}/securityBaselineStates/{id}/settingStates","3","True"
"detectedApps","detectedApp","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/detectedApps","/deviceManagement/detectedApps/{id}/managedDevices/{id}/detectedApps","2","False"
"deviceHealthScriptStates","deviceHealthScriptPolicyState","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/deviceHealthScriptStates","/deviceManagement/detectedApps/{id}/managedDevices/{id}/deviceHealthScriptStates","2","False"
"logCollectionRequests","deviceLogCollectionResponse","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/logCollectionRequests","/deviceManagement/detectedApps/{id}/managedDevices/{id}/logCollectionRequests","2","True"
"users","user","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users","2","False"
"cloudPCs","cloudPC","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/cloudPCs","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/cloudPCs","3","True"
"usageRights","usageRight","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/usageRights","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/usageRights","3","True"
"appRoleAssignedResources","servicePrincipal","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources","3","False"
"appManagementPolicies","appManagementPolicy","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appManagementPolicies","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appManagementPolicies","4","False"
"appliesTo","directoryObject","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appManagementPolicies/{id}/appliesTo","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appManagementPolicies/{id}/appliesTo","5","False"
"appRoleAssignedTo","appRoleAssignment","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appRoleAssignedTo","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appRoleAssignedTo","4","True"
"appRoleAssignments","appRoleAssignment","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appRoleAssignments","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/appRoleAssignments","4","True"
"claimsMappingPolicies","claimsMappingPolicy","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/claimsMappingPolicies","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/claimsMappingPolicies","4","False"
"createdObjects","directoryObject","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/createdObjects","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/createdObjects","4","False"
"delegatedPermissionClassifications","delegatedPermissionClassification","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/delegatedPermissionClassifications","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/delegatedPermissionClassifications","4","True"
"endpoints","endpoint","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/endpoints","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/endpoints","4","True"
"federatedIdentityCredentials","federatedIdentityCredential","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/federatedIdentityCredentials","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/federatedIdentityCredentials","4","True"
"homeRealmDiscoveryPolicies","homeRealmDiscoveryPolicy","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/homeRealmDiscoveryPolicies","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/homeRealmDiscoveryPolicies","4","False"
"licenseDetails","licenseDetails","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/licenseDetails","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/licenseDetails","4","True"
"memberOf","directoryObject","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/memberOf","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/memberOf","4","False"
"oauth2PermissionGrants","oAuth2PermissionGrant","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/oauth2PermissionGrants","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/oauth2PermissionGrants","4","False"
"ownedObjects","directoryObject","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/ownedObjects","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/appRoleAssignedResources/{id}/ownedObjects","4","False"
